Ensembl_ID	Gene_symbol	n_ds_tested	n_ds_lrt_sig	min_padj_lrt	lrt_reproduced	n_baseline_sig	baseline_dirs	first_stage_diff	baseline_hits	n_strata_sig	strata_dirs	strata_hits	class
ENSG00000180901	KCTD2	3	0	0.14291642590644915	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000187726	DNAJB13	2	0	0.1429248013866322	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000121058	COIL	3	0	0.14294970053998707	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000106605	BLVRA	3	0	0.14295347809608783	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000165669	FAM204A	3	0	0.14295347809608783	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000178188	SH2B1	3	0	0.14295347809608783	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000115904	SOS1	3	0	0.14297515824297663	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000163072	NOSTRIN	3	0	0.14300029690106256	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000021762	OSBPL5	3	0	0.1430978881301535	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000163554	SPTA1	2	0	0.14320796044403264	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000177300	CLDN22	2	0	0.14331551278777763	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000065615	CYB5R4	3	0	0.14333960462147372	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000119812	FAM98A	3	0	0.14333960462147372	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000166596	CFAP52	2	0	0.14336211261168222	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197563	PIGN	3	0	0.1435279835452846	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000070770	CSNK2A2	3	0	0.14366969344156508	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000154822	PLCL2	3	0	0.14366969344156508	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000176402	GJC3	3	0	0.14366969344156508	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000206127	GOLGA8O	3	0	0.14368414704156168	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000136152	COG3	3	0	0.14375103559076288	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197928	ZNF677	3	0	0.14380107158634384	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000143819	EPHX1	3	0	0.1438244906274805	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000107581	EIF3A	3	0	0.14385591948915866	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000108578	BLMH	3	0	0.1438700084747275	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000160999	SH2B2	3	0	0.1438700084747275	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000102543	CDADC1	3	0	0.14393537452527494	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000135363	LMO2	3	0	0.14397893926414898	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000135709	KIAA0513	3	0	0.14408447408065228	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000132952	USPL1	3	0	0.14410351400090057	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000214128	TMEM213	2	0	0.1441262324715563	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000119596	YLPM1	3	0	0.14422844195686943	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197603	CPLANE1	3	0	0.1442398340964943	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000139668	WDFY2	3	0	0.14424802606023662	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000136720	HS6ST1	3	0	0.14427357955638895	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000189046	ALKBH2	3	0	0.14427357955638895	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000115310	RTN4	3	0	0.14432019211701272	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000069509	FUNDC1	3	0	0.14437447771708364	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000104915	STX10	3	0	0.1445998158047778	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000204469	PRRC2A	3	0	0.14466602222879815	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000049323	LTBP1	3	0	0.14466614593550703	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164440	TXLNB	3	0	0.14472406538876603	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000178764	ZHX2	3	0	0.1448690424300742	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000137936	BCAR3	3	0	0.14503897202125784	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197782	ZNF780A	3	0	0.14506402121828013	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000152795	HNRNPDL	3	0	0.14506874129616384	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000172458	IL17D	3	0	0.14511293077811765	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000145781	COMMD10	3	0	0.14528538951252784	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164096	C4orf3	3	0	0.14529691028686395	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000178381	ZFAND2A	3	0	0.14537848417606392	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000143590	EFNA3	3	0	0.14544091937374376	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000156860	FBRS	3	0	0.14544104482108886	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000079616	KIF22	3	0	0.1455116566439919	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000121289	CEP89	3	0	0.1455976984570255	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000132703	APCS	3	0	0.14563142911491211	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000172461	FUT9	2	0	0.14569667762201396	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000179476	C14orf28	3	0	0.14579440651981515	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000204482	LST1	3	0	0.14579440651981515	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000262576	PCDHGA4	3	0	0.14579440651981515	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000186197	EDARADD	3	0	0.14591411864161918	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000128915	ICE2	3	0	0.14593602292020788	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000137478	FCHSD2	3	0	0.14605311731076964	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000152527	PLEKHH2	3	0	0.14606491972530009	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197562	RAB40C	3	0	0.14606491972530009	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000237840	FAM21FP	3	0	0.1460665098956238	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000175395	ZNF25	3	0	0.1461184731091103	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000122543	OCM	1	0	0.1462885067927249	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000109103	UNC119	3	0	0.14631011811924272	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000248713	C4orf54	3	0	0.14636929827673417	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000060339	CCAR1	3	0	0.14639635321373823	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000176222	ZNF404	3	0	0.14644398214509563	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000069974	RAB27A	3	0	0.14648346882033522	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000076382	SPAG5	3	0	0.14649901528345252	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198598	MMP17	3	0	0.14649901528345252	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000135605	TEC	3	0	0.1465559838888088	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000151470	C4orf33	3	0	0.14655884657928117	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000257591	ZNF625	2	0	0.14657271906074693	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000235568	NFAM1	3	0	0.14668880748904778	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000181789	COPG1	3	0	0.14669817795587997	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000182040	USH1G	1	0	0.14674352262119128	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000166897	ELFN2	3	0	0.14697579423046783	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000178150	ZNF114	2	0	0.14708315519396475	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000170734	POLH	3	0	0.14711008072138054	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000157191	NECAP2	3	0	0.14729925493741552	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000185420	SMYD3	3	0	0.14734075818592926	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000134086	VHL	3	0	0.1474236639893949	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000139679	LPAR6	3	0	0.1475123710686413	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000144868	TMEM108	2	0	0.1480624165040578	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000115423	DNAH6	3	0	0.14819408548213453	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000117592	PRDX6	3	0	0.14820511377137247	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000173264	GPR137	3	0	0.14826816094374104	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000148396	SEC16A	3	0	0.1483753812916025	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000115665	SLC5A7	2	0	0.14847115051235305	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000118454	ANKRD13C	3	0	0.14849050791392812	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000133597	ADCK2	3	0	0.14855364909875463	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000249115	HAUS5	3	0	0.14855364909875463	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000131165	CHMP1A	3	0	0.1486512737585327	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000104524	PYCR3	3	0	0.14880343686231706	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000050730	TNIP3	2	0	0.14882635714828618	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000122218	COPA	3	0	0.148886553474252	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000172382	PRSS27	3	0	0.1488936608060785	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000131242	RAB11FIP4	3	0	0.14896901729298453	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000183010	PYCR1	3	0	0.14906179204878622	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000160058	BSDC1	3	0	0.1490924134736616	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000163281	GNPDA2	3	0	0.1490924134736616	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000029363	BCLAF1	3	0	0.14909889295443524	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000242173	ARHGDIG	2	0	0.1491051445462799	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000182134	TDRKH	3	0	0.14918805631974671	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000126749	EMG1	3	0	0.1492023717029945	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000132359	RAP1GAP2	3	0	0.14923871307036188	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000135334	AKIRIN2	3	0	0.14935613678988596	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000170832	USP32	3	0	0.14937564192726566	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000256087	ZNF432	3	0	0.14946971977177897	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000147145	LPAR4	2	0	0.14953441940308704	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000105576	TNPO2	3	0	0.149563203781159	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164404	GDF9	3	0	0.149563203781159	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000175449	RFESD	3	0	0.149563203781159	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000156103	MMP16	3	0	0.14956427401180084	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000162510	MATN1	2	0	0.14961367713366208	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000003096	KLHL13	3	0	0.1496844773035716	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000007923	DNAJC11	3	0	0.14975570719048228	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000125166	GOT2	3	0	0.1497943991316782	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000041357	PSMA4	3	0	0.149840472984903	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000125630	POLR1B	3	0	0.14997291160142368	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000096401	CDC5L	3	0	0.14999568145049802	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000147457	CHMP7	3	0	0.15000861394108303	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197057	DTHD1	3	0	0.15000861394108303	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000010165	METTL13	3	0	0.15013098126789282	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000136628	EPRS1	3	0	0.15014931188998207	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000153201	RANBP2	3	0	0.15016217897706324	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000185250	PPIL6	3	0	0.1501882174843597	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000102786	INTS6	3	0	0.15021819198770456	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000133313	CNDP2	3	0	0.15022765689841244	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000145934	TENM2	3	0	0.15022765689841244	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000112624	BICRAL	3	0	0.15029018344321102	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000134297	PLEKHA8P1	3	0	0.15030410476085507	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198380	GFPT1	3	0	0.15034030992640363	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000107798	LIPA	3	0	0.15034813130424485	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000136710	CCDC115	3	0	0.15034813130424485	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000179168	GGN	2	0	0.15042990554467686	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000130818	ZNF426	3	0	0.15047575365773364	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000152689	RASGRP3	3	0	0.1504934668631817	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000180979	LRRC57	3	0	0.1504934668631817	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000015479	MATR3	3	0	0.15056529272327343	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000055332	EIF2AK2	3	0	0.15061803307208185	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000147650	LRP12	3	0	0.15067721012829557	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000162971	TYW5	3	0	0.15067721012829557	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000213402	PTPRCAP	2	0	0.15095776408464592	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164244	PRRC1	3	0	0.1509877595779282	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000040531	CTNS	3	0	0.15100010298942287	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000107816	LZTS2	3	0	0.1511150869079314	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000039123	MTREX	3	0	0.1511333917860179	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000260001	TGFBR3L	3	0	0.15113937319348938	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000054983	GALC	3	0	0.15114085387890294	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000167578	RAB4B	3	0	0.15119756256930844	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000172466	ZNF24	3	0	0.1512279789984075	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000176715	ACSF3	3	0	0.15127095246591574	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000102043	MTMR8	3	0	0.15127796276897612	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000127989	MTERF1	3	0	0.15138873087930366	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000203791	EEF1AKMT2	3	0	0.1514239558338787	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000224186	PITX1-AS1	3	0	0.1515778487622206	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000177694	NAALADL2	3	0	0.15174217769000553	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000121542	SEC22A	3	0	0.1517900343030435	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000179041	RRS1	3	0	0.15183539291688022	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000148737	TCF7L2	3	0	0.15195999767018117	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000120949	TNFRSF8	3	0	0.1519608619037735	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000107201	RIGI	3	0	0.1520053090573086	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000154227	CERS3	2	0	0.1520053090573086	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000186575	NF2	3	0	0.15202221873444352	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000131781	FMO5	3	0	0.15204752992756035	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000185033	SEMA4B	3	0	0.15204752992756035	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000182600	SNORC	3	0	0.1520956849855737	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000139988	RDH12	3	0	0.15212216037816287	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000015285	WAS	3	0	0.15216744037910557	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000179833	SERTAD2	3	0	0.15224156436173064	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000114861	FOXP1	3	0	0.15224803045073607	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000262246	CORO7	3	0	0.15225854704362446	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000116406	EDEM3	3	0	0.15232141763206605	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000176022	B3GALT6	3	0	0.15232141763206605	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000186367	MINAR2	2	0	0.15232141763206605	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000187510	PLEKHG7	3	0	0.1523421561142369	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000169836	TACR3	2	0	0.15260507595128608	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000125629	INSIG2	3	0	0.15261590664737318	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000135899	SP110	3	0	0.1526644793683039	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000105619	TFPT	3	0	0.15269698055923595	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000089091	DZANK1	3	0	0.15277145134824985	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000166888	STAT6	3	0	0.152788979398729	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000144048	DUSP11	3	0	0.15290710392523407	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000133935	ERG28	3	0	0.15298071613987965	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000124134	KCNS1	3	0	0.15312292971466676	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000241119	UGT1A9	3	0	0.15326992160593206	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000158683	PKD1L1	3	0	0.15327966921499867	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000168000	BSCL2	3	0	0.15327966921499867	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000136867	SLC31A2	3	0	0.1533706094245495	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000151893	CACUL1	3	0	0.1533706094245495	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000177150	FAM210A	3	0	0.15340996616002173	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000105963	ADAP1	3	0	0.15341064086470904	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000183092	BEGAIN	3	0	0.1534340088816117	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000062485	CS	3	0	0.15345569712989746	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000156304	SCAF4	3	0	0.15346940359569664	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000010818	HIVEP2	3	0	0.15353714460826717	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198944	SOWAHA	3	0	0.15353714460826717	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000169379	ARL13B	3	0	0.15357040921066123	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000116991	SIPA1L2	3	0	0.15362093855712963	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000206561	COLQ	3	0	0.15368044923368956	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000028116	VRK2	3	0	0.15372525708621454	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000239282	CASTOR1	3	0	0.1537492380811114	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000127804	METTL16	3	0	0.15375236302641712	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000141577	CEP131	3	0	0.153852595077402	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000196950	SLC39A10	3	0	0.153852595077402	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000167962	ZNF598	3	0	0.15385971865752815	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000180479	ZNF571	3	0	0.15385971865752815	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000203963	C1orf141	2	0	0.15385971865752815	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000148123	PLPPR1	3	0	0.153871835909316	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000144481	TRPM8	3	0	0.15397329379296118	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000105825	TFPI2	3	0	0.15411420920834223	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000161526	SAP30BP	3	0	0.15431426415697527	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000187950	OVCH1	2	0	0.15444328354312414	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000101188	NTSR1	2	0	0.15447972765848983	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000074582	BCS1L	3	0	0.15452193991003402	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000137075	RNF38	3	0	0.15452193991003402	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164756	SLC30A8	2	0	0.1545625273516926	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000163219	ARHGAP25	3	0	0.1545715617672396	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000213123	DYNLT2B	3	0	0.15461620863681114	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000154803	FLCN	3	0	0.154740681383916	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000109047	RCVRN	2	0	0.15483728739011157	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000171357	LURAP1	3	0	0.15483867135451146	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000172493	AFF1	3	0	0.15483867135451146	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000177030	DEAF1	3	0	0.15484777875649625	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000125895	TMEM74B	3	0	0.15486885074030105	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000140259	MFAP1	3	0	0.1549046963638723	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000137414	FAM8A1	3	0	0.15492434463780932	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000086730	LAT2	3	0	0.15497618778220346	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000187037	GPR141	2	0	0.15497753608080067	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000151233	GXYLT1	3	0	0.15500436488631716	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000170899	GSTA4	3	0	0.1550085092517443	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000181396	OGFOD3	3	0	0.1550085092517443	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000165097	KDM1B	3	0	0.15501287318461043	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000104774	MAN2B1	3	0	0.1550541480046027	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000102531	FNDC3A	3	0	0.15515395477770474	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000163681	SLMAP	3	0	0.15542287567848412	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000184432	COPB2	3	0	0.155526193954617	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000114859	CLCN2	3	0	0.15563112400617515	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198728	LDB1	3	0	0.1556359819429327	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
